record_id,scenario_family,source_name,source_url,source_basis,product,product_category,lot_or_batch,observed_text,expected_ctes,expected_abstentions,gold_label_method
web500-0375,openfoodfacts-processing-location,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",soft cheese,soft cheese,CHEESE-LOT-319,"Product metadata lists production or processing location for soft cheese, with no lot event row.",[],[],manual_label_from_public_source_pattern
web500-0376,openfoodfacts-processing-location,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",bulk olive oil,oil ingredient,OIL-LOT-540,"Product metadata lists production or processing location for bulk olive oil, with no lot event row.",[],[],manual_label_from_public_source_pattern
web500-0377,openfoodfacts-processing-location,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",bottled olive oil,finished oil,BOT-OIL-903,"Product metadata lists production or processing location for bottled olive oil, with no lot event row.",[],[],manual_label_from_public_source_pattern
web500-0378,openfoodfacts-processing-location,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",fresh grapes,fresh produce,GRAPE-LOT-104,"Product metadata lists production or processing location for fresh grapes, with no lot event row.",[],[],manual_label_from_public_source_pattern
web500-0379,openfoodfacts-processing-location,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",leaf lettuce,leafy greens,LETT-LOT-514,"Product metadata lists production or processing location for leaf lettuce, with no lot event row.",[],[],manual_label_from_public_source_pattern
web500-0380,openfoodfacts-processing-location,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",prepared deli salad,prepared food,DELI-LOT-822,"Product metadata lists production or processing location for prepared deli salad, with no lot event row.",[],[],manual_label_from_public_source_pattern
web500-0381,openfoodfacts-retailer-country,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",fresh basil,fresh herbs,BASIL-LOT-042,Product metadata lists countries and retailers where fresh basil is sold.,[],[],manual_label_from_public_source_pattern
web500-0382,openfoodfacts-retailer-country,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",fresh cucumber,fresh produce,CUC-LOT-118,Product metadata lists countries and retailers where fresh cucumber is sold.,[],[],manual_label_from_public_source_pattern
web500-0383,openfoodfacts-retailer-country,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",fresh sprouts,sprouts,SPR-LOT-220,Product metadata lists countries and retailers where fresh sprouts is sold.,[],[],manual_label_from_public_source_pattern
web500-0384,openfoodfacts-retailer-country,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",fresh tuna,seafood,TUNA-LOT-771,Product metadata lists countries and retailers where fresh tuna is sold.,[],[],manual_label_from_public_source_pattern
web500-0385,openfoodfacts-retailer-country,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",soft cheese,soft cheese,CHEESE-LOT-319,Product metadata lists countries and retailers where soft cheese is sold.,[],[],manual_label_from_public_source_pattern
web500-0386,openfoodfacts-retailer-country,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",bulk olive oil,oil ingredient,OIL-LOT-540,Product metadata lists countries and retailers where bulk olive oil is sold.,[],[],manual_label_from_public_source_pattern
web500-0387,openfoodfacts-retailer-country,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",bottled olive oil,finished oil,BOT-OIL-903,Product metadata lists countries and retailers where bottled olive oil is sold.,[],[],manual_label_from_public_source_pattern
web500-0388,openfoodfacts-retailer-country,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",fresh grapes,fresh produce,GRAPE-LOT-104,Product metadata lists countries and retailers where fresh grapes is sold.,[],[],manual_label_from_public_source_pattern
web500-0389,openfoodfacts-retailer-country,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",leaf lettuce,leafy greens,LETT-LOT-514,Product metadata lists countries and retailers where leaf lettuce is sold.,[],[],manual_label_from_public_source_pattern
web500-0390,openfoodfacts-retailer-country,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",prepared deli salad,prepared food,DELI-LOT-822,Product metadata lists countries and retailers where prepared deli salad is sold.,[],[],manual_label_from_public_source_pattern
web500-0391,openfoodfacts-ingredient-list,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",fresh basil,fresh herbs,BASIL-LOT-042,Ingredient list and allergen traces are recorded for fresh basil on a public product page.,[],[],manual_label_from_public_source_pattern
web500-0392,openfoodfacts-ingredient-list,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",fresh cucumber,fresh produce,CUC-LOT-118,Ingredient list and allergen traces are recorded for fresh cucumber on a public product page.,[],[],manual_label_from_public_source_pattern
web500-0393,openfoodfacts-ingredient-list,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",fresh sprouts,sprouts,SPR-LOT-220,Ingredient list and allergen traces are recorded for fresh sprouts on a public product page.,[],[],manual_label_from_public_source_pattern
web500-0394,openfoodfacts-ingredient-list,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",fresh tuna,seafood,TUNA-LOT-771,Ingredient list and allergen traces are recorded for fresh tuna on a public product page.,[],[],manual_label_from_public_source_pattern
web500-0395,openfoodfacts-ingredient-list,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",soft cheese,soft cheese,CHEESE-LOT-319,Ingredient list and allergen traces are recorded for soft cheese on a public product page.,[],[],manual_label_from_public_source_pattern
web500-0396,openfoodfacts-ingredient-list,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",bulk olive oil,oil ingredient,OIL-LOT-540,Ingredient list and allergen traces are recorded for bulk olive oil on a public product page.,[],[],manual_label_from_public_source_pattern
web500-0397,openfoodfacts-ingredient-list,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",bottled olive oil,finished oil,BOT-OIL-903,Ingredient list and allergen traces are recorded for bottled olive oil on a public product page.,[],[],manual_label_from_public_source_pattern
web500-0398,openfoodfacts-ingredient-list,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",fresh grapes,fresh produce,GRAPE-LOT-104,Ingredient list and allergen traces are recorded for fresh grapes on a public product page.,[],[],manual_label_from_public_source_pattern
web500-0399,openfoodfacts-ingredient-list,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",leaf lettuce,leafy greens,LETT-LOT-514,Ingredient list and allergen traces are recorded for leaf lettuce on a public product page.,[],[],manual_label_from_public_source_pattern
web500-0400,openfoodfacts-ingredient-list,Open Food Facts article,https://en.wikipedia.org/wiki/Open_Food_Facts,"The article describes crowdsourced product metadata including product name, quantity, packaging, brand, category, processing locations, countries, retailers, and GTIN barcode identifiers.",prepared deli salad,prepared food,DELI-LOT-822,Ingredient list and allergen traces are recorded for prepared deli salad on a public product page.,[],[],manual_label_from_public_source_pattern
web500-0401,mixed-inbound-warehouse,BioTrak food-chain logistics paper,https://arxiv.org/abs/2304.09601,"The paper describes inbound logistics with supplier delivery notes and batch codes, production linking input/output batch codes, outbound logistics, transporter roles, and transportation/transformation blocks.",fresh basil,fresh herbs,BASIL-LOT-042,"fresh basil lot BASIL-LOT-042 is received from supplier, unloaded at Warehouse B, and stored.","[""receiving""]",[],manual_label_from_public_source_pattern
web500-0402,mixed-inbound-warehouse,BioTrak food-chain logistics paper,https://arxiv.org/abs/2304.09601,"The paper describes inbound logistics with supplier delivery notes and batch codes, production linking input/output batch codes, outbound logistics, transporter roles, and transportation/transformation blocks.",fresh cucumber,fresh produce,CUC-LOT-118,"fresh cucumber lot CUC-LOT-118 is received from supplier, unloaded at Warehouse B, and stored.","[""receiving""]",[],manual_label_from_public_source_pattern
web500-0403,mixed-inbound-warehouse,BioTrak food-chain logistics paper,https://arxiv.org/abs/2304.09601,"The paper describes inbound logistics with supplier delivery notes and batch codes, production linking input/output batch codes, outbound logistics, transporter roles, and transportation/transformation blocks.",fresh sprouts,sprouts,SPR-LOT-220,"fresh sprouts lot SPR-LOT-220 is received from supplier, unloaded at Warehouse B, and stored.","[""receiving""]",[],manual_label_from_public_source_pattern
web500-0404,mixed-inbound-warehouse,BioTrak food-chain logistics paper,https://arxiv.org/abs/2304.09601,"The paper describes inbound logistics with supplier delivery notes and batch codes, production linking input/output batch codes, outbound logistics, transporter roles, and transportation/transformation blocks.",fresh tuna,seafood,TUNA-LOT-771,"fresh tuna lot TUNA-LOT-771 is received from supplier, unloaded at Warehouse B, and stored.","[""receiving""]",[],manual_label_from_public_source_pattern
web500-0405,mixed-inbound-warehouse,BioTrak food-chain logistics paper,https://arxiv.org/abs/2304.09601,"The paper describes inbound logistics with supplier delivery notes and batch codes, production linking input/output batch codes, outbound logistics, transporter roles, and transportation/transformation blocks.",soft cheese,soft cheese,CHEESE-LOT-319,"soft cheese lot CHEESE-LOT-319 is received from supplier, unloaded at Warehouse B, and stored.","[""receiving""]",[],manual_label_from_public_source_pattern
web500-0406,mixed-inbound-warehouse,BioTrak food-chain logistics paper,https://arxiv.org/abs/2304.09601,"The paper describes inbound logistics with supplier delivery notes and batch codes, production linking input/output batch codes, outbound logistics, transporter roles, and transportation/transformation blocks.",bulk olive oil,oil ingredient,OIL-LOT-540,"bulk olive oil lot OIL-LOT-540 is received from supplier, unloaded at Warehouse B, and stored.","[""receiving""]",[],manual_label_from_public_source_pattern
web500-0407,mixed-inbound-warehouse,BioTrak food-chain logistics paper,https://arxiv.org/abs/2304.09601,"The paper describes inbound logistics with supplier delivery notes and batch codes, production linking input/output batch codes, outbound logistics, transporter roles, and transportation/transformation blocks.",bottled olive oil,finished oil,BOT-OIL-903,"bottled olive oil lot BOT-OIL-903 is received from supplier, unloaded at Warehouse B, and stored.","[""receiving""]",[],manual_label_from_public_source_pattern
web500-0408,mixed-inbound-warehouse,BioTrak food-chain logistics paper,https://arxiv.org/abs/2304.09601,"The paper describes inbound logistics with supplier delivery notes and batch codes, production linking input/output batch codes, outbound logistics, transporter roles, and transportation/transformation blocks.",fresh grapes,fresh produce,GRAPE-LOT-104,"fresh grapes lot GRAPE-LOT-104 is received from supplier, unloaded at Warehouse B, and stored.","[""receiving""]",[],manual_label_from_public_source_pattern
web500-0409,mixed-inbound-warehouse,BioTrak food-chain logistics paper,https://arxiv.org/abs/2304.09601,"The paper describes inbound logistics with supplier delivery notes and batch codes, production linking input/output batch codes, outbound logistics, transporter roles, and transportation/transformation blocks.",leaf lettuce,leafy greens,LETT-LOT-514,"leaf lettuce lot LETT-LOT-514 is received from supplier, unloaded at Warehouse B, and stored.","[""receiving""]",[],manual_label_from_public_source_pattern
web500-0410,mixed-inbound-warehouse,BioTrak food-chain logistics paper,https://arxiv.org/abs/2304.09601,"The paper describes inbound logistics with supplier delivery notes and batch codes, production linking input/output batch codes, outbound logistics, transporter roles, and transportation/transformation blocks.",prepared deli salad,prepared food,DELI-LOT-822,"prepared deli salad lot DELI-LOT-822 is received from supplier, unloaded at Warehouse B, and stored.","[""receiving""]",[],manual_label_from_public_source_pattern
web500-0411,mixed-outbound-retail,Produce traceability article,https://en.wikipedia.org/wiki/Produce_traceability,"The article describes tracking produce from origin to retail and records across field/orchard, packing, processing, transit, and storage.",fresh basil,fresh herbs,BASIL-LOT-042,fresh basil lot BASIL-LOT-042 leaves warehouse for retail customer and is tracked to store shelf.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0412,mixed-outbound-retail,Produce traceability article,https://en.wikipedia.org/wiki/Produce_traceability,"The article describes tracking produce from origin to retail and records across field/orchard, packing, processing, transit, and storage.",fresh cucumber,fresh produce,CUC-LOT-118,fresh cucumber lot CUC-LOT-118 leaves warehouse for retail customer and is tracked to store shelf.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0413,mixed-outbound-retail,Produce traceability article,https://en.wikipedia.org/wiki/Produce_traceability,"The article describes tracking produce from origin to retail and records across field/orchard, packing, processing, transit, and storage.",fresh sprouts,sprouts,SPR-LOT-220,fresh sprouts lot SPR-LOT-220 leaves warehouse for retail customer and is tracked to store shelf.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0414,mixed-outbound-retail,Produce traceability article,https://en.wikipedia.org/wiki/Produce_traceability,"The article describes tracking produce from origin to retail and records across field/orchard, packing, processing, transit, and storage.",fresh tuna,seafood,TUNA-LOT-771,fresh tuna lot TUNA-LOT-771 leaves warehouse for retail customer and is tracked to store shelf.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0415,mixed-outbound-retail,Produce traceability article,https://en.wikipedia.org/wiki/Produce_traceability,"The article describes tracking produce from origin to retail and records across field/orchard, packing, processing, transit, and storage.",soft cheese,soft cheese,CHEESE-LOT-319,soft cheese lot CHEESE-LOT-319 leaves warehouse for retail customer and is tracked to store shelf.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0416,mixed-outbound-retail,Produce traceability article,https://en.wikipedia.org/wiki/Produce_traceability,"The article describes tracking produce from origin to retail and records across field/orchard, packing, processing, transit, and storage.",bulk olive oil,oil ingredient,OIL-LOT-540,bulk olive oil lot OIL-LOT-540 leaves warehouse for retail customer and is tracked to store shelf.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0417,mixed-outbound-retail,Produce traceability article,https://en.wikipedia.org/wiki/Produce_traceability,"The article describes tracking produce from origin to retail and records across field/orchard, packing, processing, transit, and storage.",bottled olive oil,finished oil,BOT-OIL-903,bottled olive oil lot BOT-OIL-903 leaves warehouse for retail customer and is tracked to store shelf.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0418,mixed-outbound-retail,Produce traceability article,https://en.wikipedia.org/wiki/Produce_traceability,"The article describes tracking produce from origin to retail and records across field/orchard, packing, processing, transit, and storage.",fresh grapes,fresh produce,GRAPE-LOT-104,fresh grapes lot GRAPE-LOT-104 leaves warehouse for retail customer and is tracked to store shelf.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0419,mixed-outbound-retail,Produce traceability article,https://en.wikipedia.org/wiki/Produce_traceability,"The article describes tracking produce from origin to retail and records across field/orchard, packing, processing, transit, and storage.",leaf lettuce,leafy greens,LETT-LOT-514,leaf lettuce lot LETT-LOT-514 leaves warehouse for retail customer and is tracked to store shelf.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0420,mixed-outbound-retail,Produce traceability article,https://en.wikipedia.org/wiki/Produce_traceability,"The article describes tracking produce from origin to retail and records across field/orchard, packing, processing, transit, and storage.",prepared deli salad,prepared food,DELI-LOT-822,prepared deli salad lot DELI-LOT-822 leaves warehouse for retail customer and is tracked to store shelf.,"[""shipping""]",[],manual_label_from_public_source_pattern
web500-0421,mixed-transform-ship,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",fresh basil,fresh herbs,BASIL-LOT-042,"fresh basil lot BASIL-LOT-042 is manufactured, packed, and shipped to a distributor.","[""transformation"", ""shipping""]",[],manual_label_from_public_source_pattern
web500-0422,mixed-transform-ship,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",fresh cucumber,fresh produce,CUC-LOT-118,"fresh cucumber lot CUC-LOT-118 is manufactured, packed, and shipped to a distributor.","[""transformation"", ""shipping""]",[],manual_label_from_public_source_pattern
web500-0423,mixed-transform-ship,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",fresh sprouts,sprouts,SPR-LOT-220,"fresh sprouts lot SPR-LOT-220 is manufactured, packed, and shipped to a distributor.","[""transformation"", ""shipping""]",[],manual_label_from_public_source_pattern
web500-0424,mixed-transform-ship,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",fresh tuna,seafood,TUNA-LOT-771,"fresh tuna lot TUNA-LOT-771 is manufactured, packed, and shipped to a distributor.","[""transformation"", ""shipping""]",[],manual_label_from_public_source_pattern
web500-0425,mixed-transform-ship,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",soft cheese,soft cheese,CHEESE-LOT-319,"soft cheese lot CHEESE-LOT-319 is manufactured, packed, and shipped to a distributor.","[""transformation"", ""shipping""]",[],manual_label_from_public_source_pattern
web500-0426,mixed-transform-ship,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",bulk olive oil,oil ingredient,OIL-LOT-540,"bulk olive oil lot OIL-LOT-540 is manufactured, packed, and shipped to a distributor.","[""transformation"", ""shipping""]",[],manual_label_from_public_source_pattern
web500-0427,mixed-transform-ship,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",bottled olive oil,finished oil,BOT-OIL-903,"bottled olive oil lot BOT-OIL-903 is manufactured, packed, and shipped to a distributor.","[""transformation"", ""shipping""]",[],manual_label_from_public_source_pattern
web500-0428,mixed-transform-ship,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",fresh grapes,fresh produce,GRAPE-LOT-104,"fresh grapes lot GRAPE-LOT-104 is manufactured, packed, and shipped to a distributor.","[""transformation"", ""shipping""]",[],manual_label_from_public_source_pattern
web500-0429,mixed-transform-ship,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",leaf lettuce,leafy greens,LETT-LOT-514,"leaf lettuce lot LETT-LOT-514 is manufactured, packed, and shipped to a distributor.","[""transformation"", ""shipping""]",[],manual_label_from_public_source_pattern
web500-0430,mixed-transform-ship,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",prepared deli salad,prepared food,DELI-LOT-822,"prepared deli salad lot DELI-LOT-822 is manufactured, packed, and shipped to a distributor.","[""transformation"", ""shipping""]",[],manual_label_from_public_source_pattern
web500-0431,mixed-receive-transform,Traceability article,https://en.wikipedia.org/wiki/Traceability,"The article describes food-processing traceability as recording movement and production-process steps, using unique identifiers through suppliers and future sales.",fresh basil,fresh herbs,BASIL-LOT-042,fresh basil lot BASIL-LOT-042 is received from supplier and consumed in production to make OUT-BASIL-LOT-042.,"[""receiving"", ""transformation""]",[],manual_label_from_public_source_pattern
web500-0432,mixed-receive-transform,Traceability article,https://en.wikipedia.org/wiki/Traceability,"The article describes food-processing traceability as recording movement and production-process steps, using unique identifiers through suppliers and future sales.",fresh cucumber,fresh produce,CUC-LOT-118,fresh cucumber lot CUC-LOT-118 is received from supplier and consumed in production to make OUT-CUC-LOT-118.,"[""receiving"", ""transformation""]",[],manual_label_from_public_source_pattern
web500-0433,mixed-receive-transform,Traceability article,https://en.wikipedia.org/wiki/Traceability,"The article describes food-processing traceability as recording movement and production-process steps, using unique identifiers through suppliers and future sales.",fresh sprouts,sprouts,SPR-LOT-220,fresh sprouts lot SPR-LOT-220 is received from supplier and consumed in production to make OUT-SPR-LOT-220.,"[""receiving"", ""transformation""]",[],manual_label_from_public_source_pattern
web500-0434,mixed-receive-transform,Traceability article,https://en.wikipedia.org/wiki/Traceability,"The article describes food-processing traceability as recording movement and production-process steps, using unique identifiers through suppliers and future sales.",fresh tuna,seafood,TUNA-LOT-771,fresh tuna lot TUNA-LOT-771 is received from supplier and consumed in production to make OUT-TUNA-LOT-771.,"[""receiving"", ""transformation""]",[],manual_label_from_public_source_pattern
web500-0435,mixed-receive-transform,Traceability article,https://en.wikipedia.org/wiki/Traceability,"The article describes food-processing traceability as recording movement and production-process steps, using unique identifiers through suppliers and future sales.",soft cheese,soft cheese,CHEESE-LOT-319,soft cheese lot CHEESE-LOT-319 is received from supplier and consumed in production to make OUT-CHEESE-LOT-319.,"[""receiving"", ""transformation""]",[],manual_label_from_public_source_pattern
web500-0436,mixed-receive-transform,Traceability article,https://en.wikipedia.org/wiki/Traceability,"The article describes food-processing traceability as recording movement and production-process steps, using unique identifiers through suppliers and future sales.",bulk olive oil,oil ingredient,OIL-LOT-540,bulk olive oil lot OIL-LOT-540 is received from supplier and consumed in production to make OUT-OIL-LOT-540.,"[""receiving"", ""transformation""]",[],manual_label_from_public_source_pattern
web500-0437,mixed-receive-transform,Traceability article,https://en.wikipedia.org/wiki/Traceability,"The article describes food-processing traceability as recording movement and production-process steps, using unique identifiers through suppliers and future sales.",bottled olive oil,finished oil,BOT-OIL-903,bottled olive oil lot BOT-OIL-903 is received from supplier and consumed in production to make OUT-BOT-OIL-903.,"[""receiving"", ""transformation""]",[],manual_label_from_public_source_pattern
web500-0438,mixed-receive-transform,Traceability article,https://en.wikipedia.org/wiki/Traceability,"The article describes food-processing traceability as recording movement and production-process steps, using unique identifiers through suppliers and future sales.",fresh grapes,fresh produce,GRAPE-LOT-104,fresh grapes lot GRAPE-LOT-104 is received from supplier and consumed in production to make OUT-GRAPE-LOT-104.,"[""receiving"", ""transformation""]",[],manual_label_from_public_source_pattern
web500-0439,mixed-receive-transform,Traceability article,https://en.wikipedia.org/wiki/Traceability,"The article describes food-processing traceability as recording movement and production-process steps, using unique identifiers through suppliers and future sales.",leaf lettuce,leafy greens,LETT-LOT-514,leaf lettuce lot LETT-LOT-514 is received from supplier and consumed in production to make OUT-LETT-LOT-514.,"[""receiving"", ""transformation""]",[],manual_label_from_public_source_pattern
web500-0440,mixed-receive-transform,Traceability article,https://en.wikipedia.org/wiki/Traceability,"The article describes food-processing traceability as recording movement and production-process steps, using unique identifiers through suppliers and future sales.",prepared deli salad,prepared food,DELI-LOT-822,prepared deli salad lot DELI-LOT-822 is received from supplier and consumed in production to make OUT-DELI-LOT-822.,"[""receiving"", ""transformation""]",[],manual_label_from_public_source_pattern
web500-0441,mixed-transfer-internal,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",fresh basil,fresh herbs,BASIL-LOT-042,fresh basil lot BASIL-LOT-042 moves internally from Warehouse A to freezer room inside the same facility.,[],"[""shipping""]",manual_label_from_public_source_pattern
web500-0442,mixed-transfer-internal,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",fresh cucumber,fresh produce,CUC-LOT-118,fresh cucumber lot CUC-LOT-118 moves internally from Warehouse A to freezer room inside the same facility.,[],"[""shipping""]",manual_label_from_public_source_pattern
web500-0443,mixed-transfer-internal,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",fresh sprouts,sprouts,SPR-LOT-220,fresh sprouts lot SPR-LOT-220 moves internally from Warehouse A to freezer room inside the same facility.,[],"[""shipping""]",manual_label_from_public_source_pattern
web500-0444,mixed-transfer-internal,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",fresh tuna,seafood,TUNA-LOT-771,fresh tuna lot TUNA-LOT-771 moves internally from Warehouse A to freezer room inside the same facility.,[],"[""shipping""]",manual_label_from_public_source_pattern
web500-0445,mixed-transfer-internal,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",soft cheese,soft cheese,CHEESE-LOT-319,soft cheese lot CHEESE-LOT-319 moves internally from Warehouse A to freezer room inside the same facility.,[],"[""shipping""]",manual_label_from_public_source_pattern
web500-0446,mixed-transfer-internal,SmartProduct EPCIS/IoT paper,https://arxiv.org/abs/2210.09140,"The paper describes product manufactured, loaded/unloaded into/from trucks, transformed, pallet shipping, batch-level product lots, and IoT transport monitoring.",bulk olive oil,oil ingredient,OIL-LOT-540,bulk olive oil lot OIL-LOT-540 moves internally from Warehouse A to freezer room inside the same facility.,[],"[""shipping""]",manual_label_from_public_source_pattern
